Date,Temperature,State,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Kharif,Rabi
1827-12-01,26.334,Andaman And Nicobar,,,,,,,,,,,,,,
1828-01-01,25.366,Andaman And Nicobar,,,,,,,,,,,,,,
1828-02-01,25.75,Andaman And Nicobar,,,,,,,,,,,,,,
1828-03-01,27.665,Andaman And Nicobar,,,,,,,,,,,,,,
1828-04-01,28.022,Andaman And Nicobar,,,,,,,,,,,,,,
1828-05-01,28.206,Andaman And Nicobar,,,,,,,,,,,,,,
1828-06-01,28.609,Andaman And Nicobar,,,,,,,,,,,,,,
1828-07-01,27.811,Andaman And Nicobar,,,,,,,,,,,,,,
1828-08-01,27.103,Andaman And Nicobar,,,,,,,,,,,,,,
1828-09-01,25.101999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1828-10-01,26.159000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1828-11-01,27.241999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1828-12-01,26.78,Andaman And Nicobar,,,,,,,,,,,,,,
1829-01-01,26.246,Andaman And Nicobar,,,,,,,,,,,,,,
1829-02-01,25.273000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1829-03-01,27.256,Andaman And Nicobar,,,,,,,,,,,,,,
1829-04-01,27.689,Andaman And Nicobar,,,,,,,,,,,,,,
1829-05-01,28.416999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1829-06-01,27.629,Andaman And Nicobar,,,,,,,,,,,,,,
1829-07-01,27.421,Andaman And Nicobar,,,,,,,,,,,,,,
1829-08-01,26.955,Andaman And Nicobar,,,,,,,,,,,,,,
1829-09-01,25.776,Andaman And Nicobar,,,,,,,,,,,,,,
1829-10-01,26.458000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1829-11-01,26.221,Andaman And Nicobar,,,,,,,,,,,,,,
1829-12-01,26.246,Andaman And Nicobar,,,,,,,,,,,,,,
1830-01-01,26.533,Andaman And Nicobar,,,,,,,,,,,,,,
1830-02-01,26.978,Andaman And Nicobar,,,,,,,,,,,,,,
1830-03-01,26.916,Andaman And Nicobar,,,,,,,,,,,,,,
1830-04-01,28.272,Andaman And Nicobar,,,,,,,,,,,,,,
1830-05-01,26.671999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1830-06-01,27.509,Andaman And Nicobar,,,,,,,,,,,,,,
1830-07-01,28.035,Andaman And Nicobar,,,,,,,,,,,,,,
1830-08-01,26.833000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1830-09-01,25.695,Andaman And Nicobar,,,,,,,,,,,,,,
1830-10-01,25.866,Andaman And Nicobar,,,,,,,,,,,,,,
1830-11-01,28.145,Andaman And Nicobar,,,,,,,,,,,,,,
1830-12-01,27.586,Andaman And Nicobar,,,,,,,,,,,,,,
1831-01-01,26.031,Andaman And Nicobar,,,,,,,,,,,,,,
1831-02-01,26.149,Andaman And Nicobar,,,,,,,,,,,,,,
1831-03-01,27.363000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1831-04-01,27.388,Andaman And Nicobar,,,,,,,,,,,,,,
1831-05-01,28.419,Andaman And Nicobar,,,,,,,,,,,,,,
1831-06-01,28.05,Andaman And Nicobar,,,,,,,,,,,,,,
1831-07-01,26.868000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1831-08-01,26.226999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1831-09-01,25.206999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1831-10-01,25.511999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1831-11-01,25.679000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1831-12-01,25.855999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1832-01-01,25.596999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1832-02-01,25.316999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1832-03-01,27.392,Andaman And Nicobar,,,,,,,,,,,,,,
1832-04-01,28.23,Andaman And Nicobar,,,,,,,,,,,,,,
1832-05-01,28.388,Andaman And Nicobar,,,,,,,,,,,,,,
1832-06-01,,Andaman And Nicobar,,,,,,,,,,,,,,
1832-07-01,27.596999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1832-08-01,26.531,Andaman And Nicobar,,,,,,,,,,,,,,
1832-09-01,25.405,Andaman And Nicobar,,,,,,,,,,,,,,
1832-10-01,25.859,Andaman And Nicobar,,,,,,,,,,,,,,
1832-11-01,25.855999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1832-12-01,,Andaman And Nicobar,,,,,,,,,,,,,,
1833-01-01,26.47,Andaman And Nicobar,,,,,,,,,,,,,,
1833-02-01,26.456999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1833-03-01,26.951999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1833-04-01,27.627,Andaman And Nicobar,,,,,,,,,,,,,,
1833-05-01,27.586,Andaman And Nicobar,,,,,,,,,,,,,,
1833-06-01,27.933000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1833-07-01,27.414,Andaman And Nicobar,,,,,,,,,,,,,,
1833-08-01,26.59,Andaman And Nicobar,,,,,,,,,,,,,,
1833-09-01,26.073,Andaman And Nicobar,,,,,,,,,,,,,,
1833-10-01,25.633000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1833-11-01,27.331999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1833-12-01,26.883000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1834-01-01,24.92,Andaman And Nicobar,,,,,,,,,,,,,,
1834-02-01,26.249000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1834-03-01,27.666,Andaman And Nicobar,,,,,,,,,,,,,,
1834-04-01,27.561999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1834-05-01,28.755,Andaman And Nicobar,,,,,,,,,,,,,,
1834-06-01,27.28,Andaman And Nicobar,,,,,,,,,,,,,,
1834-07-01,27.174,Andaman And Nicobar,,,,,,,,,,,,,,
1834-08-01,26.835,Andaman And Nicobar,,,,,,,,,,,,,,
1834-09-01,26.445,Andaman And Nicobar,,,,,,,,,,,,,,
1834-10-01,25.934,Andaman And Nicobar,,,,,,,,,,,,,,
1834-11-01,27.046,Andaman And Nicobar,,,,,,,,,,,,,,
1834-12-01,27.128,Andaman And Nicobar,,,,,,,,,,,,,,
1835-01-01,26.576999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1835-02-01,26.221999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1835-03-01,26.372,Andaman And Nicobar,,,,,,,,,,,,,,
1835-04-01,26.982,Andaman And Nicobar,,,,,,,,,,,,,,
1835-05-01,26.910999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1835-06-01,26.514,Andaman And Nicobar,,,,,,,,,,,,,,
1835-07-01,26.268,Andaman And Nicobar,,,,,,,,,,,,,,
1835-08-01,25.89,Andaman And Nicobar,,,,,,,,,,,,,,
1835-09-01,25.184,Andaman And Nicobar,,,,,,,,,,,,,,
1835-10-01,25.359,Andaman And Nicobar,,,,,,,,,,,,,,
1835-11-01,25.191,Andaman And Nicobar,,,,,,,,,,,,,,
1835-12-01,25.004,Andaman And Nicobar,,,,,,,,,,,,,,
1836-01-01,25.764,Andaman And Nicobar,,,,,,,,,,,,,,
1836-02-01,25.78,Andaman And Nicobar,,,,,,,,,,,,,,
1836-03-01,27.031,Andaman And Nicobar,,,,,,,,,,,,,,
1836-04-01,27.258000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1836-05-01,27.679000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1836-06-01,27.535999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1836-07-01,27.011,Andaman And Nicobar,,,,,,,,,,,,,,
1836-08-01,26.326,Andaman And Nicobar,,,,,,,,,,,,,,
1836-09-01,26.131999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1836-10-01,26.416,Andaman And Nicobar,,,,,,,,,,,,,,
1836-11-01,25.671999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1836-12-01,26.593000000000004,Andaman And Nicobar,,,,,,,,,,,,,,
1837-01-01,26.424,Andaman And Nicobar,,,,,,,,,,,,,,
1837-02-01,26.566,Andaman And Nicobar,,,,,,,,,,,,,,
1837-03-01,26.353,Andaman And Nicobar,,,,,,,,,,,,,,
1837-04-01,26.473000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1837-05-01,26.85,Andaman And Nicobar,,,,,,,,,,,,,,
1837-06-01,26.936,Andaman And Nicobar,,,,,,,,,,,,,,
1837-07-01,26.993000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1837-08-01,26.78,Andaman And Nicobar,,,,,,,,,,,,,,
1837-09-01,26.363000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1837-10-01,25.658,Andaman And Nicobar,,,,,,,,,,,,,,
1837-11-01,26.035999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1837-12-01,26.607,Andaman And Nicobar,,,,,,,,,,,,,,
1838-01-01,23.909000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1838-02-01,25.175,Andaman And Nicobar,,,,,,,,,,,,,,
1838-03-01,26.348000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1838-04-01,27.739,Andaman And Nicobar,,,,,,,,,,,,,,
1838-05-01,27.205,Andaman And Nicobar,,,,,,,,,,,,,,
1838-06-01,27.483,Andaman And Nicobar,,,,,,,,,,,,,,
1838-07-01,27.855,Andaman And Nicobar,,,,,,,,,,,,,,
1838-08-01,27.131,Andaman And Nicobar,,,,,,,,,,,,,,
1838-09-01,26.503,Andaman And Nicobar,,,,,,,,,,,,,,
1838-10-01,26.241,Andaman And Nicobar,,,,,,,,,,,,,,
1838-11-01,26.28,Andaman And Nicobar,,,,,,,,,,,,,,
1838-12-01,26.320999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1839-01-01,26.529,Andaman And Nicobar,,,,,,,,,,,,,,
1839-02-01,26.939,Andaman And Nicobar,,,,,,,,,,,,,,
1839-03-01,25.65,Andaman And Nicobar,,,,,,,,,,,,,,
1839-04-01,27.611,Andaman And Nicobar,,,,,,,,,,,,,,
1839-05-01,27.538,Andaman And Nicobar,,,,,,,,,,,,,,
1839-06-01,27.241999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1839-07-01,27.361,Andaman And Nicobar,,,,,,,,,,,,,,
1839-08-01,26.854,Andaman And Nicobar,,,,,,,,,,,,,,
1839-09-01,26.015,Andaman And Nicobar,,,,,,,,,,,,,,
1839-10-01,26.397,Andaman And Nicobar,,,,,,,,,,,,,,
1839-11-01,25.537,Andaman And Nicobar,,,,,,,,,,,,,,
1839-12-01,25.831999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1840-01-01,26.436999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1840-02-01,26.428,Andaman And Nicobar,,,,,,,,,,,,,,
1840-03-01,27.041999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1840-04-01,27.456,Andaman And Nicobar,,,,,,,,,,,,,,
1840-05-01,27.837,Andaman And Nicobar,,,,,,,,,,,,,,
1840-06-01,27.441,Andaman And Nicobar,,,,,,,,,,,,,,
1840-07-01,27.641,Andaman And Nicobar,,,,,,,,,,,,,,
1840-08-01,27.09,Andaman And Nicobar,,,,,,,,,,,,,,
1840-09-01,26.298000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1840-10-01,26.024,Andaman And Nicobar,,,,,,,,,,,,,,
1840-11-01,26.546999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1840-12-01,26.211,Andaman And Nicobar,,,,,,,,,,,,,,
1841-01-01,26.618000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1841-02-01,26.386999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1841-03-01,27.061,Andaman And Nicobar,,,,,,,,,,,,,,
1841-04-01,27.579,Andaman And Nicobar,,,,,,,,,,,,,,
1841-05-01,27.56,Andaman And Nicobar,,,,,,,,,,,,,,
1841-06-01,27.671999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1841-07-01,28.111,Andaman And Nicobar,,,,,,,,,,,,,,
1841-08-01,27.462,Andaman And Nicobar,,,,,,,,,,,,,,
1841-09-01,26.666,Andaman And Nicobar,,,,,,,,,,,,,,
1841-10-01,26.288,Andaman And Nicobar,,,,,,,,,,,,,,
1841-11-01,26.982,Andaman And Nicobar,,,,,,,,,,,,,,
1841-12-01,27.035999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1842-01-01,26.581999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1842-02-01,26.839000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1842-03-01,27.263,Andaman And Nicobar,,,,,,,,,,,,,,
1842-04-01,27.581,Andaman And Nicobar,,,,,,,,,,,,,,
1842-05-01,27.561,Andaman And Nicobar,,,,,,,,,,,,,,
1842-06-01,27.346999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1842-07-01,27.338,Andaman And Nicobar,,,,,,,,,,,,,,
1842-08-01,26.906,Andaman And Nicobar,,,,,,,,,,,,,,
1842-09-01,25.899,Andaman And Nicobar,,,,,,,,,,,,,,
1842-10-01,25.543000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1842-11-01,26.006999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1842-12-01,26.701999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1843-01-01,26.701,Andaman And Nicobar,,,,,,,,,,,,,,
1843-02-01,26.491,Andaman And Nicobar,,,,,,,,,,,,,,
1843-03-01,26.97,Andaman And Nicobar,,,,,,,,,,,,,,
1843-04-01,27.31,Andaman And Nicobar,,,,,,,,,,,,,,
1843-05-01,27.074,Andaman And Nicobar,,,,,,,,,,,,,,
1843-06-01,27.271,Andaman And Nicobar,,,,,,,,,,,,,,
1843-07-01,27.506999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1843-08-01,27.19,Andaman And Nicobar,,,,,,,,,,,,,,
1843-09-01,26.412,Andaman And Nicobar,,,,,,,,,,,,,,
1843-10-01,25.772,Andaman And Nicobar,,,,,,,,,,,,,,
1843-11-01,26.414,Andaman And Nicobar,,,,,,,,,,,,,,
1843-12-01,26.12,Andaman And Nicobar,,,,,,,,,,,,,,
1844-01-01,25.578000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1844-02-01,25.888,Andaman And Nicobar,,,,,,,,,,,,,,
1844-03-01,27.64,Andaman And Nicobar,,,,,,,,,,,,,,
1844-04-01,27.680999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1844-05-01,27.266,Andaman And Nicobar,,,,,,,,,,,,,,
1844-06-01,27.322,Andaman And Nicobar,,,,,,,,,,,,,,
1844-07-01,27.081999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1844-08-01,26.539,Andaman And Nicobar,,,,,,,,,,,,,,
1844-09-01,25.758000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1844-10-01,25.263,Andaman And Nicobar,,,,,,,,,,,,,,
1844-11-01,25.912,Andaman And Nicobar,,,,,,,,,,,,,,
1844-12-01,26.035999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1845-01-01,25.703000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1845-02-01,26.373,Andaman And Nicobar,,,,,,,,,,,,,,
1845-03-01,26.974,Andaman And Nicobar,,,,,,,,,,,,,,
1845-04-01,27.589000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1845-05-01,27.299,Andaman And Nicobar,,,,,,,,,,,,,,
1845-06-01,26.908,Andaman And Nicobar,,,,,,,,,,,,,,
1845-07-01,27.023000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1845-08-01,26.761,Andaman And Nicobar,,,,,,,,,,,,,,
1845-09-01,26.0,Andaman And Nicobar,,,,,,,,,,,,,,
1845-10-01,25.346,Andaman And Nicobar,,,,,,,,,,,,,,
1845-11-01,25.79,Andaman And Nicobar,,,,,,,,,,,,,,
1845-12-01,26.081,Andaman And Nicobar,,,,,,,,,,,,,,
1846-01-01,27.122,Andaman And Nicobar,,,,,,,,,,,,,,
1846-02-01,26.156999999999996,Andaman And Nicobar,,,,,,,,,,,,,,
1846-03-01,27.851,Andaman And Nicobar,,,,,,,,,,,,,,
1846-04-01,27.623,Andaman And Nicobar,,,,,,,,,,,,,,
1846-05-01,27.788,Andaman And Nicobar,,,,,,,,,,,,,,
1846-06-01,27.488000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1846-07-01,27.695999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1846-08-01,27.22,Andaman And Nicobar,,,,,,,,,,,,,,
1846-09-01,26.116999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1846-10-01,25.619,Andaman And Nicobar,,,,,,,,,,,,,,
1846-11-01,26.068,Andaman And Nicobar,,,,,,,,,,,,,,
1846-12-01,26.258000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1847-01-01,26.052,Andaman And Nicobar,,,,,,,,,,,,,,
1847-02-01,26.03,Andaman And Nicobar,,,,,,,,,,,,,,
1847-03-01,26.398000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1847-04-01,27.27,Andaman And Nicobar,,,,,,,,,,,,,,
1847-05-01,27.096999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1847-06-01,27.156999999999996,Andaman And Nicobar,,,,,,,,,,,,,,
1847-07-01,27.48,Andaman And Nicobar,,,,,,,,,,,,,,
1847-08-01,26.899,Andaman And Nicobar,,,,,,,,,,,,,,
1847-09-01,26.125999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1847-10-01,25.475,Andaman And Nicobar,,,,,,,,,,,,,,
1847-11-01,26.304000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1847-12-01,25.531,Andaman And Nicobar,,,,,,,,,,,,,,
1848-01-01,24.704,Andaman And Nicobar,,,,,,,,,,,,,,
1848-02-01,26.909000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1848-03-01,26.949,Andaman And Nicobar,,,,,,,,,,,,,,
1848-04-01,27.491999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1848-05-01,27.609,Andaman And Nicobar,,,,,,,,,,,,,,
1848-06-01,27.313000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1848-07-01,27.614,Andaman And Nicobar,,,,,,,,,,,,,,
1848-08-01,26.753,Andaman And Nicobar,,,,,,,,,,,,,,
1848-09-01,26.146,Andaman And Nicobar,,,,,,,,,,,,,,
1848-10-01,26.025,Andaman And Nicobar,,,,,,,,,,,,,,
1848-11-01,26.038,Andaman And Nicobar,,,,,,,,,,,,,,
1848-12-01,26.205,Andaman And Nicobar,,,,,,,,,,,,,,
1849-01-01,25.891,Andaman And Nicobar,,,,,,,,,,,,,,
1849-02-01,26.061,Andaman And Nicobar,,,,,,,,,,,,,,
1849-03-01,27.506999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1849-04-01,27.108,Andaman And Nicobar,,,,,,,,,,,,,,
1849-05-01,27.241999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1849-06-01,27.309,Andaman And Nicobar,,,,,,,,,,,,,,
1849-07-01,27.586,Andaman And Nicobar,,,,,,,,,,,,,,
1849-08-01,27.112,Andaman And Nicobar,,,,,,,,,,,,,,
1849-09-01,26.217,Andaman And Nicobar,,,,,,,,,,,,,,
1849-10-01,26.462,Andaman And Nicobar,,,,,,,,,,,,,,
1849-11-01,27.041,Andaman And Nicobar,,,,,,,,,,,,,,
1849-12-01,24.846,Andaman And Nicobar,,,,,,,,,,,,,,
1850-01-01,25.428,Andaman And Nicobar,,,,,,,,,,,,,,
1850-02-01,26.24,Andaman And Nicobar,,,,,,,,,,,,,,
1850-03-01,27.002,Andaman And Nicobar,,,,,,,,,,,,,,
1850-04-01,27.584,Andaman And Nicobar,,,,,,,,,,,,,,
1850-05-01,27.305999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1850-06-01,27.614,Andaman And Nicobar,,,,,,,,,,,,,,
1850-07-01,27.624000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1850-08-01,27.276,Andaman And Nicobar,,,,,,,,,,,,,,
1850-09-01,26.522,Andaman And Nicobar,,,,,,,,,,,,,,
1850-10-01,26.599,Andaman And Nicobar,,,,,,,,,,,,,,
1850-11-01,26.653000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1850-12-01,26.096999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1851-01-01,26.096999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1851-02-01,25.951,Andaman And Nicobar,,,,,,,,,,,,,,
1851-03-01,26.671999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1851-04-01,27.444000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1851-05-01,28.18,Andaman And Nicobar,,,,,,,,,,,,,,
1851-06-01,27.624000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1851-07-01,27.572,Andaman And Nicobar,,,,,,,,,,,,,,
1851-08-01,27.307,Andaman And Nicobar,,,,,,,,,,,,,,
1851-09-01,26.855999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1851-10-01,26.662,Andaman And Nicobar,,,,,,,,,,,,,,
1851-11-01,26.151999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1851-12-01,26.592,Andaman And Nicobar,,,,,,,,,,,,,,
1852-01-01,25.947,Andaman And Nicobar,,,,,,,,,,,,,,
1852-02-01,26.247,Andaman And Nicobar,,,,,,,,,,,,,,
1852-03-01,26.609,Andaman And Nicobar,,,,,,,,,,,,,,
1852-04-01,27.469,Andaman And Nicobar,,,,,,,,,,,,,,
1852-05-01,27.802,Andaman And Nicobar,,,,,,,,,,,,,,
1852-06-01,27.595,Andaman And Nicobar,,,,,,,,,,,,,,
1852-07-01,27.425,Andaman And Nicobar,,,,,,,,,,,,,,
1852-08-01,27.023000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1852-09-01,26.71,Andaman And Nicobar,,,,,,,,,,,,,,
1852-10-01,25.973000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1852-11-01,26.144000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1852-12-01,26.201,Andaman And Nicobar,,,,,,,,,,,,,,
1853-01-01,25.708000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1853-02-01,26.025,Andaman And Nicobar,,,,,,,,,,,,,,
1853-03-01,27.384,Andaman And Nicobar,,,,,,,,,,,,,,
1853-04-01,27.823,Andaman And Nicobar,,,,,,,,,,,,,,
1853-05-01,28.22,Andaman And Nicobar,,,,,,,,,,,,,,
1853-06-01,27.984,Andaman And Nicobar,,,,,,,,,,,,,,
1853-07-01,27.67,Andaman And Nicobar,,,,,,,,,,,,,,
1853-08-01,27.353,Andaman And Nicobar,,,,,,,,,,,,,,
1853-09-01,26.898000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1853-10-01,26.343000000000004,Andaman And Nicobar,,,,,,,,,,,,,,
1853-11-01,26.254,Andaman And Nicobar,,,,,,,,,,,,,,
1853-12-01,26.625999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1854-01-01,26.206999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1854-02-01,25.654,Andaman And Nicobar,,,,,,,,,,,,,,
1854-03-01,27.351999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1854-04-01,27.74,Andaman And Nicobar,,,,,,,,,,,,,,
1854-05-01,27.826999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1854-06-01,27.746,Andaman And Nicobar,,,,,,,,,,,,,,
1854-07-01,27.774,Andaman And Nicobar,,,,,,,,,,,,,,
1854-08-01,27.285,Andaman And Nicobar,,,,,,,,,,,,,,
1854-09-01,26.631999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1854-10-01,26.521,Andaman And Nicobar,,,,,,,,,,,,,,
1854-11-01,26.644000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1854-12-01,26.418000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1855-01-01,26.409000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1855-02-01,25.991999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1855-03-01,27.173000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1855-04-01,28.296999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1855-05-01,28.642,Andaman And Nicobar,,,,,,,,,,,,,,
1855-06-01,27.712,Andaman And Nicobar,,,,,,,,,,,,,,
1855-07-01,27.651,Andaman And Nicobar,,,,,,,,,,,,,,
1855-08-01,27.441999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1855-09-01,26.791,Andaman And Nicobar,,,,,,,,,,,,,,
1855-10-01,25.64,Andaman And Nicobar,,,,,,,,,,,,,,
1855-11-01,26.415,Andaman And Nicobar,,,,,,,,,,,,,,
1855-12-01,25.776,Andaman And Nicobar,,,,,,,,,,,,,,
1856-01-01,26.256999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1856-02-01,26.232,Andaman And Nicobar,,,,,,,,,,,,,,
1856-03-01,27.151999999999997,Andaman And Nicobar,,,,,,,,,,,,,,
1856-04-01,27.619,Andaman And Nicobar,,,,,,,,,,,,,,
1856-05-01,27.69,Andaman And Nicobar,,,,,,,,,,,,,,
1856-06-01,27.939,Andaman And Nicobar,,,,,,,,,,,,,,
1856-07-01,27.194000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1856-08-01,26.625,Andaman And Nicobar,,,,,,,,,,,,,,
1856-09-01,26.344,Andaman And Nicobar,,,,,,,,,,,,,,
1856-10-01,25.761,Andaman And Nicobar,,,,,,,,,,,,,,
1856-11-01,26.233,Andaman And Nicobar,,,,,,,,,,,,,,
1856-12-01,25.934,Andaman And Nicobar,,,,,,,,,,,,,,
1857-01-01,25.459,Andaman And Nicobar,,,,,,,,,,,,,,
1857-02-01,25.537,Andaman And Nicobar,,,,,,,,,,,,,,
1857-03-01,26.686999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1857-04-01,27.084,Andaman And Nicobar,,,,,,,,,,,,,,
1857-05-01,27.294,Andaman And Nicobar,,,,,,,,,,,,,,
1857-06-01,26.78,Andaman And Nicobar,,,,,,,,,,,,,,
1857-07-01,27.038,Andaman And Nicobar,,,,,,,,,,,,,,
1857-08-01,26.835,Andaman And Nicobar,,,,,,,,,,,,,,
1857-09-01,26.278000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1857-10-01,25.625999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1857-11-01,26.221999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1857-12-01,26.285999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1858-01-01,26.485,Andaman And Nicobar,,,,,,,,,,,,,,
1858-02-01,26.511,Andaman And Nicobar,,,,,,,,,,,,,,
1858-03-01,27.386,Andaman And Nicobar,,,,,,,,,,,,,,
1858-04-01,28.738000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
1858-05-01,27.820999999999998,Andaman And Nicobar,,,,,,,,,,,,,,
1858-06-01,27.555,Andaman And Nicobar,,,,,,,,,,,,,,
1858-07-01,27.118000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1858-08-01,27.349,Andaman And Nicobar,,,,,,,,,,,,,,
1858-09-01,26.903000000000002,Andaman And Nicobar,,,,,,,,,,,,,,
1858-10-01,26.49,Andaman And Nicobar,,,,,,,,,,,,,,
1858-11-01,26.531999999999996,Andaman And Nicobar,,,,,,,,,,,,,,
1858-12-01,25.488000000000003,Andaman And Nicobar,,,,,,,,,,,,,,
