State,District,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual Total,Kharif,Rabi
Uttar Pradesh, Balrampur,2008,N.A.,N.A.,N.A.,N.A.,N.A.,378.8,603.1,262.1,166.6,35.1,N.A.,N.A.,N.A.,1445.7,0
Uttar Pradesh, Balrampur,2009,N.A.,N.A.,N.A.,N.A.,N.A.,38.6,234.1,352.8,85.6,83.4,0,0,N.A.,794.5,0
Uttar Pradesh, Balrampur,2010,0,13.5,0,0,2,96.6,246.3,343.3,268.6,4.2,0,0,974.5,961,13.5
Uttar Pradesh, Banda,2004,5,0,0,0.5,11,209.3,147.4,249.4,122.8,92.5,0,0,837.9,832.4,5.5
Uttar Pradesh, Banda,2005,0.9,3.9,11,0,8.7,362.2,268.4,258.6,203.5,0,0,14.6,1131.8,1101.4,30.4
Uttar Pradesh, Banda,2006,0,0,23.9,0,25,75.3,359.8,172.4,37.6,0.6,3.4,0,698,670.7,27.3
Uttar Pradesh, Banda,2007,0,93.9,41.2,0,0,36,144.5,186.7,93.9,0,0,0,596.2,461.1,135.1
Uttar Pradesh, Banda,2008,N.A.,N.A.,0,0,16.1,323.8,444.2,193.9,66,6,9.7,0,N.A.,1050,9.7
Uttar Pradesh, Banda,2009,0,0,N.A.,N.A.,47,17,143.1,194,178.1,74.5,16.3,8.7,N.A.,653.7,25
Uttar Pradesh, Banda,2010,13.7,37,0,0,1.7,7.1,243.4,168.7,167.9,7.3,22.2,0.5,669.5,596.1,73.4
Uttar Pradesh, Barabanki,2004,50,0,0,13,62.4,234.8,300.2,107,112.7,41.9,0,0,922,859,63
Uttar Pradesh, Barabanki,2005,16.8,14,14.8,2,28,93.4,298.5,110.2,188.5,8.7,0,0,774.9,727.3,47.6
Uttar Pradesh, Barabanki,2006,0,0,0.5,6.1,22.6,147.2,264.8,132.4,42.7,1.2,0,0,617.5,610.9,6.6
Uttar Pradesh, Barabanki,2007,0.4,1.2,41.3,0,0,60.6,180.2,168.9,76.8,0,N.A.,N.A.,N.A.,486.5,42.9
Uttar Pradesh, Barabanki,2008,N.A.,0,0,13.5,11,209.9,372.6,426.5,316.1,29.1,0,N.A.,N.A.,1365.2,13.5
Uttar Pradesh, Barabanki,2009,N.A.,N.A.,N.A.,N.A.,N.A.,52.3,303.5,181.9,214.8,245.9,0,4,N.A.,998.4,4
Uttar Pradesh, Barabanki,2010,2,23,0,0,50.2,20.6,256.8,278.7,162.5,11.7,1.2,0.4,807.1,780.5,26.6
Uttar Pradesh, Bareilly,2004,10.1,0,0,30.9,29,164.9,215.6,188.6,51.1,77.2,0,0,767.4,726.4,41
Uttar Pradesh, Bareilly,2005,8.8,54.7,23.9,24.4,13.8,58.1,256.3,92.5,359.3,0,0,3.2,895,780,115
Uttar Pradesh, Bareilly,2006,0,0,19.4,7.2,53.7,44.5,301.7,161.4,77.8,27.7,1.4,1.5,696.3,666.8,29.5
Uttar Pradesh, Bareilly,2007,0.1,56.2,38.9,1,56.7,155,358.5,218.6,154.4,0,0,0.7,1040.1,943.2,96.9
Uttar Pradesh, Bareilly,2008,0,1.1,0,9.4,10.2,302.9,437.8,371.8,211.1,11.9,0,0,1356.2,1345.7,10.5
Uttar Pradesh, Bareilly,2009,0,1,0.9,6.4,8.6,44.1,174.5,384.9,159.8,93.3,19.2,1.5,894.2,865.2,29
Uttar Pradesh, Bareilly,2010,4.1,18.8,0.9,1.2,25.6,9.1,505.8,427.9,425.9,1.5,7,2.4,1430.2,1395.8,34.4
Uttar Pradesh, Basti,2004,N.A.,0,0,0,0,67.4,420.6,283.3,64,4.8,N.A.,N.A.,N.A.,840.1,0
Uttar Pradesh, Basti,2005,N.A.,N.A.,N.A.,N.A.,N.A.,142.2,328.4,620.8,148.5,0,N.A.,N.A.,N.A.,1239.9,0
Uttar Pradesh, Basti,2006,N.A.,N.A.,N.A.,N.A.,N.A.,320.4,198.2,177.8,135.6,13.6,N.A.,N.A.,N.A.,845.6,0
Uttar Pradesh, Basti,2007,N.A.,N.A.,N.A.,N.A.,N.A.,78,581.8,366.6,232.8,4,N.A.,N.A.,N.A.,1263.2,0
Uttar Pradesh, Basti,2008,N.A.,0,0,N.A.,24,403,437.7,290.9,65.7,34.1,N.A.,N.A.,N.A.,1255.4,0
Uttar Pradesh, Basti,2009,N.A.,N.A.,N.A.,N.A.,N.A.,36.6,145.2,337.5,108.7,99,0,4.7,N.A.,727,4.7
Uttar Pradesh, Basti,2010,5.1,13.2,0,0,1.7,23.4,150.8,196.9,388.4,44.9,0,0,824.4,806.1,18.3
Uttar Pradesh, Bijnor,2004,18.5,14,0,78.8,58.9,84.8,283.5,378,139.5,35.4,0,0,1091.4,980.1,111.3
Uttar Pradesh, Bijnor,2005,27.1,39.4,15.9,1.9,19.8,113.3,393.4,103.5,422.8,0,0,0,1137.1,1052.8,84.3
Uttar Pradesh, Bijnor,2006,2.7,0,15.9,6,161.2,108.4,295.1,143.9,62.4,11.8,0,2.7,810.1,782.8,27.3
Uttar Pradesh, Bijnor,2007,0.3,143.2,67.6,11.9,29.9,172.7,259.6,287.6,125.9,57,0,N.A.,N.A.,932.7,223
Uttar Pradesh, Bijnor,2008,1.3,0,0,10.5,42.1,270,294.2,255.4,52.1,24.8,18.8,0,969.2,938.6,30.6
Uttar Pradesh, Bijnor,2009,0,18.3,7,4.7,16.8,43.6,99.3,262.3,230,16.8,0,0,698.8,668.8,30
Uttar Pradesh, Bijnor,2010,8,29.8,0,0,20.3,7.9,568,299.8,347.5,1.7,0,15,1298,1245.2,52.8
Uttar Pradesh, Bulandshahr,2004,4,0,0,3,10.3,35.2,72.4,262.1,48.3,49.6,N.A.,N.A.,N.A.,477.9,7
Uttar Pradesh, Bulandshahr,2005,N.A.,N.A.,34.5,0,0,20.7,277.8,57.3,202.9,0,0,0,N.A.,558.7,34.5
Uttar Pradesh, Bulandshahr,2006,0,0,3.3,0,7,29.1,186.8,30.9,67.2,0,0,0,324.3,321,3.3
Uttar Pradesh, Bulandshahr,2007,0,27.7,16,0,0,54.2,158.5,170.2,21.7,0,N.A.,N.A.,N.A.,404.6,43.7
Uttar Pradesh, Bulandshahr,2008,N.A.,N.A.,N.A.,N.A.,5.8,81,239.3,319.3,87.4,0,N.A.,N.A.,N.A.,732.8,0
Uttar Pradesh, Bulandshahr,2009,N.A.,N.A.,N.A.,N.A.,N.A.,6,90.2,176.9,91.4,34.7,11.9,1.8,N.A.,399.2,13.7
Uttar Pradesh, Bulandshahr,2010,1.9,10.5,0,0,0,0.3,183.8,245.4,296.3,0,9.5,2.7,750.4,725.8,24.6
Uttar Pradesh, Deoria,2004,33.6,0,0,16.5,92.1,202.4,333,103.5,33.5,23.5,N.A.,N.A.,N.A.,788,50.1
Uttar Pradesh, Deoria,2005,4,22,16,0,15.5,33,316.1,281,11,32.5,0,0,731.1,689.1,42
Uttar Pradesh, Deoria,2006,0,0,25,51.5,31.5,151.8,245.6,193.9,153.5,0,0,0,852.8,776.3,76.5
Uttar Pradesh, Deoria,2007,0,31.6,19.5,0,45,43.5,468,208.2,278,47,N.A.,N.A.,N.A.,1089.7,51.1
Uttar Pradesh, Deoria,2008,N.A.,N.A.,N.A.,N.A.,N.A.,287.1,443.9,295,68.5,40.5,N.A.,N.A.,N.A.,1135,0
Uttar Pradesh, Deoria,2009,N.A.,N.A.,N.A.,N.A.,N.A.,24.5,78.5,186,86.8,13,0,0,N.A.,388.8,0
Uttar Pradesh, Deoria,2010,0.1,4.5,0,0,35,61,197.2,166.6,281.2,83,0,0,828.6,824,4.6
Uttar Pradesh, Etah,2004,10.8,0,0,33.7,25.1,17.2,63.1,239,50.5,46.5,0,0,485.9,441.4,44.5
Uttar Pradesh, Etah,2005,0.6,11.4,26.6,0,9.4,15.5,151.9,31.5,70,0,0,0.5,317.4,278.3,39.1
Uttar Pradesh, Etah,2006,0,0,4,0,16,76.9,229.1,86.8,84.7,18.6,0,0,516.1,512.1,4
Uttar Pradesh, Etah,2007,0,74.5,64.4,0,15.4,13.6,139.5,127.2,32.1,1,0,0,467.7,328.8,138.9
Uttar Pradesh, Etah,2008,N.A.,N.A.,0,3.8,9.6,98.7,157.2,175.5,46.5,0,N.A.,N.A.,N.A.,487.5,3.8
Uttar Pradesh, Etah,2009,0,0,N.A.,18.3,12.3,0,41.9,109.4,64.4,31.3,20.8,1.3,N.A.,259.3,40.4
Uttar Pradesh, Etah,2010,5.4,7.3,0,0,7.4,3,190.2,111.2,246,0,10,0.7,581.2,557.8,23.4
Uttar Pradesh, Etawah,2004,44,0,0,2.3,24.6,27.6,68.2,171.6,142.5,94.6,0,0,575.4,529.1,46.3
Uttar Pradesh, Etawah,2005,1.5,0.8,3.5,0,0.2,20.3,263.7,26.7,49.1,0,0,1,366.8,360,6.8
Uttar Pradesh, Etawah,2006,0,0,2.6,0,2,26.9,228.7,31.5,32.6,0,0,0,324.3,321.7,2.6
Uttar Pradesh, Etawah,2007,0,44.2,16,0,0,54.6,42.3,76.1,25.9,0,N.A.,0,N.A.,198.9,60.2
Uttar Pradesh, Etawah,2008,0,0,0,12.6,16,101.2,293.9,256.8,74.3,0,0,0,754.8,742.2,12.6
Uttar Pradesh, Etawah,2009,0,0,N.A.,N.A.,2.1,0,96,133.2,106,42.6,3,18,N.A.,379.9,21
Uttar Pradesh, Etawah,2010,0,0,0,0,3,6,162.1,155.1,201.1,0,37.8,2.3,567.4,527.3,40.1
Uttar Pradesh, Faizabad,2004,18.2,0,0,8.6,33.5,178.8,322,209.7,192,6.5,0,0,969.3,942.5,26.8
Uttar Pradesh, Faizabad,2005,10,16,0,0,21.8,30.1,583.1,334.2,198,0,0,0,1193.2,1167.2,26
Uttar Pradesh, Faizabad,2006,0,0,0,0,51.2,163.7,223.4,118.6,35.1,18.4,0,0,610.4,610.4,0
Uttar Pradesh, Faizabad,2007,0,3,31.4,0,27,59.4,467.8,225.8,92.7,0,N.A.,0,N.A.,872.7,34.4
Uttar Pradesh, Faizabad,2008,N.A.,N.A.,0,N.A.,N.A.,344.8,507,260,120.5,35,0,0,N.A.,1267.3,0
Uttar Pradesh, Faizabad,2009,0,0,N.A.,N.A.,14.5,54.5,153.8,333.3,185.2,144.3,0,6.7,N.A.,885.6,6.7
Uttar Pradesh, Faizabad,2010,8.3,13.3,0,3.7,32.9,22.3,297.4,220.1,175.1,61.8,0.6,0,835.5,809.6,25.9
Uttar Pradesh, Farrukhabad,2004,35.8,0,0,4.1,50.4,182.6,228,122.5,100.7,81.2,0,0,805.3,765.4,39.9
Uttar Pradesh, Farrukhabad,2005,0,33.4,8.2,4.3,0,25.5,244.2,53,175.2,5.4,0,4.7,553.9,503.3,50.6
Uttar Pradesh, Farrukhabad,2006,0,0,0,1.9,0,102.5,425.6,73.6,73.3,21.6,0,0.5,699,696.6,2.4
Uttar Pradesh, Farrukhabad,2007,0,82.7,18.4,0,0,9,225.7,141.2,31.6,0,N.A.,N.A.,N.A.,407.5,101.1
Uttar Pradesh, Farrukhabad,2008,N.A.,N.A.,N.A.,0,12.8,112.9,310.1,209.8,100,0,0,0,N.A.,745.6,0
Uttar Pradesh, Farrukhabad,2009,0,0,0,3.2,271.6,4.3,90.1,224.7,106.6,47.5,13.5,0.7,762.2,744.8,17.4
Uttar Pradesh, Farrukhabad,2010,0,14.3,0,0,15.5,0,367.7,338.8,256,7.7,14.6,1.8,1016.4,985.7,30.7
Uttar Pradesh, Fatehpur,2004,14.9,0,0,2.6,1.4,250.3,65.6,228.7,100.2,41.4,0,0,705.1,687.6,17.5
Uttar Pradesh, Fatehpur,2005,12.8,5.3,22,0,6.4,20.3,215.9,117.4,131.7,1.7,0,7.2,540.7,493.4,47.3
Uttar Pradesh, Fatehpur,2006,0,0,9.7,1.9,0.3,30.1,247.2,61.1,34.8,20.5,11.6,0,417.2,394,23.2
Uttar Pradesh, Fatehpur,2007,0,65.9,37,0.7,2.2,37.3,215.6,195.4,22.8,0.7,0,N.A.,N.A.,474,103.6
Uttar Pradesh, Fatehpur,2008,N.A.,N.A.,N.A.,N.A.,N.A.,307,532.3,224.7,53.1,0,N.A.,N.A.,N.A.,1117.1,0
Uttar Pradesh, Fatehpur,2009,N.A.,N.A.,N.A.,N.A.,N.A.,0,73,134.1,143.1,53.7,7.2,13.3,N.A.,403.9,20.5
Uttar Pradesh, Fatehpur,2010,11.7,15.7,0,0,7.1,0.7,153.8,302,113,3.2,10.8,0,618,579.8,38.2
Uttar Pradesh, Firozabad,2004,24.9,0,0,1,17.8,46.8,38.1,276.1,70.9,39.9,0,0,515.5,489.6,25.9
Uttar Pradesh, Firozabad,2005,0,11,12.3,0,13.7,10.2,370.1,106.1,105.1,0,0,4.4,632.9,605.2,27.7
Uttar Pradesh, Firozabad,2006,0,0,3,0,50.5,78.4,508.6,25.9,58.8,0,0,0.5,725.7,722.2,3.5
Uttar Pradesh, Firozabad,2007,7.4,64.6,57.3,0.8,0,30.2,251.4,123.9,22,0,N.A.,N.A.,N.A.,427.5,130.1
Uttar Pradesh, Firozabad,2008,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,425.8,244.2,33,0,N.A.,N.A.,N.A.,703,0
Uttar Pradesh, Firozabad,2009,N.A.,N.A.,N.A.,N.A.,N.A.,0,80.7,200.2,41.9,57.3,24.4,0,N.A.,380.1,24.4
Uttar Pradesh, Firozabad,2010,1.6,7.1,0,0,16,8.8,134.7,116.7,161.3,0,12.2,1.5,459.9,437.5,22.4
Uttar Pradesh, Ghaziabad,2004,7.8,0,0,30.4,75,20.6,36.8,520.6,50.4,12.6,0,0,754.2,716,38.2
Uttar Pradesh, Ghaziabad,2005,0,23.9,19,0,0,80.5,185.7,57.9,284.2,0,0,0,651.2,608.3,42.9
Uttar Pradesh, Ghaziabad,2006,0,0,N.A.,0,0,34.2,250.5,20.4,114,16,0,0,N.A.,435.1,0
Uttar Pradesh, Ghaziabad,2007,0,45,64,0,0,64.1,84.1,99.8,4.7,0,N.A.,0,N.A.,252.7,109
Uttar Pradesh, Ghaziabad,2008,N.A.,N.A.,N.A.,N.A.,N.A.,16.4,124.4,58.1,8.7,0,2,N.A.,N.A.,207.6,2
Uttar Pradesh, Ghaziabad,2009,N.A.,N.A.,N.A.,N.A.,N.A.,0,61.6,101,41.7,1,1.5,0,N.A.,205.3,1.5
Uttar Pradesh, Ghaziabad,2010,3.5,0,0,0,0,0,117.5,249.7,313.2,0,0,10,693.9,680.4,13.5
Uttar Pradesh, Ghazipur,2004,10.8,2.9,0,12.5,7,77.8,98.5,132.9,37.6,1.8,0,0,381.8,355.6,26.2
Uttar Pradesh, Ghazipur,2005,18.4,18.3,0,0,10.3,8.1,265.7,242.6,96.1,6.2,0,1,666.7,629,37.7
Uttar Pradesh, Ghazipur,2006,0,0,0,3.7,8.9,250.7,311,142.1,97.8,0,0,0,814.2,810.5,3.7
Uttar Pradesh, Ghazipur,2007,0,48,59,0,45.1,18,369.5,237.3,221.1,11.3,N.A.,N.A.,N.A.,902.3,107
Uttar Pradesh, Ghazipur,2008,N.A.,N.A.,N.A.,0,0,194.7,374.4,228,53.2,8.2,0,0,N.A.,858.5,0
Uttar Pradesh, Ghazipur,2009,0,0,0,0,0,9.8,125.3,315.4,164.5,11.8,16.8,0,643.6,626.8,16.8
Uttar Pradesh, Ghazipur,2010,4.1,19.2,0,0,26.9,4.5,305.2,291.9,95.9,6.7,0,0,754.4,731.1,23.3
Uttar Pradesh, Gonda,2004,58.2,0,0,10.4,54,205,331.7,110.4,67.4,31,N.A.,0,N.A.,799.5,68.6
Uttar Pradesh, Gonda,2005,5.2,10,7.2,0,0,74.5,400.9,442.6,179.6,6,0,0,1126,1103.6,22.4
Uttar Pradesh, Gonda,2006,0,0,21.5,0,37.2,210.3,233.4,88.6,14.4,0,0,7,612.4,583.9,28.5
Uttar Pradesh, Gonda,2007,0,25.2,3,13,44,35.4,396.5,334.5,249.7,0,N.A.,N.A.,N.A.,1060.1,41.2
Uttar Pradesh, Gonda,2008,N.A.,N.A.,N.A.,N.A.,N.A.,143.6,500.8,238.3,198.7,17,N.A.,N.A.,N.A.,1098.4,0
Uttar Pradesh, Gonda,2009,N.A.,N.A.,N.A.,N.A.,N.A.,78.8,217.1,321.4,111,234.7,0,0,N.A.,963,0
Uttar Pradesh, Gonda,2010,0,12.6,0,0,11,50.5,296.6,390.7,253.6,10.5,0,0,1025.5,1012.9,12.6
Uttar Pradesh, Gorakhpur,2004,41.2,0,0,5.5,69.8,278.1,302.9,376.8,4.8,10.9,0,0,1090,1043.3,46.7
Uttar Pradesh, Gorakhpur,2005,15.1,26.3,1.4,8.8,16.9,67.1,380.5,410.2,86.1,230,0,0,1242.4,1190.8,51.6
Uttar Pradesh, Gorakhpur,2006,0,0,38.6,5.2,65,312.7,336.3,199.5,84.9,12.5,0,0,1054.7,1010.9,43.8
Uttar Pradesh, Gorakhpur,2007,0,59,23.6,10.5,36.1,85.2,376.1,499.2,366.9,54.9,0,0.4,1511.9,1418.4,93.5
Uttar Pradesh, Gorakhpur,2008,2.2,3.6,0,10,53.4,485.2,573,395.8,168.5,25,0,0,1716.7,1700.9,15.8
Uttar Pradesh, Gorakhpur,2009,0.6,0,1.1,0,58.4,44.8,427.4,247,109.3,79.2,0,2.1,969.9,966.1,3.8
Uttar Pradesh, Gorakhpur,2010,0,14.4,0,0,18.4,93.6,337.6,379.7,438.9,17.8,0.2,0,1300.6,1286,14.6
Uttar Pradesh, Hamirpur,2004,28.9,0,0,2.2,1.5,59.9,93.4,145.4,168.2,59.5,0,0,559,527.9,31.1
Uttar Pradesh, Hamirpur,2005,10.5,0.5,20.5,0,2.6,88,208.4,189.2,95.1,0,0,0,614.8,583.3,31.5
Uttar Pradesh, Hamirpur,2006,0,0,10.7,0,13.2,43.3,228.2,87.5,55.7,7.3,8.1,0,454,435.2,18.8
Uttar Pradesh, Hamirpur,2007,0,57.8,7.1,0,0.7,56.9,115.2,155.8,60.4,1.1,0,3.3,458.3,390.1,68.2
Uttar Pradesh, Hamirpur,2008,N.A.,N.A.,0,0,2.2,219.5,431,229.3,109.9,5.8,11.4,0,N.A.,997.7,11.4
Uttar Pradesh, Hamirpur,2009,2.8,1.8,2,5.2,31.2,10.7,179.4,204.4,135.1,86.4,17.2,6.8,683,647.2,35.8
Uttar Pradesh, Hamirpur,2010,2.2,22.1,0,0,0.5,14.2,148.8,166.9,139,25,20.7,0.5,539.9,494.4,45.5
Uttar Pradesh, Hardoi,2004,34.1,0,0,11,33.5,168.7,305.9,166,174.3,60.3,0,0,953.8,908.7,45.1
Uttar Pradesh, Hardoi,2005,6.3,11.4,8.8,0,0,77.9,223.1,93.5,214.4,4.5,0,0,639.9,613.4,26.5
Uttar Pradesh, Hardoi,2006,0,0,1,1.5,14,90,324,39.3,128.5,0,0,0,598.3,595.8,2.5
Uttar Pradesh, Hardoi,2007,0,56.5,33.9,0,0,84,69,149.1,22,0.5,N.A.,3.9,N.A.,324.6,94.3
Uttar Pradesh, Hardoi,2008,N.A.,N.A.,0,0,42.1,211.6,196.6,278.3,66.5,0,0,0,N.A.,795.1,0
Uttar Pradesh, Hardoi,2009,0,2,3,0,37,43.3,75.1,252.8,168.3,53.9,2.3,7.6,645.3,630.4,14.9
Uttar Pradesh, Hardoi,2010,1.6,10.3,0,0,31.1,16.8,325.8,160.7,226.4,0.6,5.8,0.3,779.4,761.4,18
Uttar Pradesh, Jalaun,2004,19,0,0,6.4,3.8,30,151.4,160.9,190,67.9,0,0,629.4,604,25.4
Uttar Pradesh, Jalaun,2005,5.5,1,6.5,0,2.5,41.6,242,270.5,105.1,0,0,0,674.7,661.7,13
Uttar Pradesh, Jalaun,2006,0,0,N.A.,0,0,14.3,252,66.4,36.2,19.3,0,0,N.A.,388.2,0
Uttar Pradesh, Jalaun,2007,0,3.7,14,0,0,77.5,82.9,88.2,57.1,0,N.A.,N.A.,N.A.,305.7,17.7
Uttar Pradesh, Jalaun,2008,N.A.,N.A.,0,0,0,176.2,309.5,135.2,106.8,8.7,0,0,N.A.,736.4,0
Uttar Pradesh, Jalaun,2009,0,0,0.4,N.A.,N.A.,0,132.2,154.2,105.4,108.5,27.5,4.8,N.A.,500.3,32.7
Uttar Pradesh, Jalaun,2010,0.3,13.8,0,0,1.7,5.8,243.4,177,216,0,41.5,1,700.5,643.9,56.6
Uttar Pradesh, Jaunpur,2004,N.A.,0,0,0,0,111.5,127.4,177.3,12.4,0,N.A.,N.A.,N.A.,428.6,0
Uttar Pradesh, Jaunpur,2005,0,4.4,11.4,0,0,50.4,332.1,240.7,133.6,24.3,0,0,796.9,781.1,15.8
Uttar Pradesh, Jaunpur,2006,0,N.A.,N.A.,0,0,55.4,640.9,163.4,57.1,1.8,0,0,N.A.,918.6,0
Uttar Pradesh, Jaunpur,2007,0,34.2,0,0,0,89.4,442.1,102,289.3,8.6,N.A.,N.A.,N.A.,931.4,34.2
Uttar Pradesh, Jaunpur,2008,N.A.,N.A.,N.A.,N.A.,N.A.,209.6,449.3,343.2,98,20.7,0,N.A.,N.A.,1120.8,0
Uttar Pradesh, Jaunpur,2009,N.A.,N.A.,N.A.,N.A.,N.A.,5.5,189.1,136.5,155.7,21.7,0,0.5,N.A.,508.5,0.5
Uttar Pradesh, Jaunpur,2010,2.7,1.7,0,0,0.5,6,120.6,213.8,131.5,21.3,2.3,0,500.4,493.7,6.7
Uttar Pradesh, Jhansi,2004,12.3,0,0,7,5.3,71.2,134.1,260.2,85.8,117.4,0,0,693.3,674,19.3
Uttar Pradesh, Jhansi,2005,9.1,2,39,0.9,7.2,104.9,213.7,108,116.1,16.5,0,1.6,619,566.4,52.6
Uttar Pradesh, Jhansi,2006,0,0,30.1,0,22.4,50.9,170.1,80.9,27.5,6.8,0,0.1,388.8,358.6,30.2
Uttar Pradesh, Jhansi,2007,0.7,31.4,17.7,0.1,13.9,69.5,82.3,99.9,36.5,0,0,0.8,352.8,302.1,50.7
Uttar Pradesh, Jhansi,2008,0,0,0,2.8,18.2,583.2,244,206.8,90.3,0,24.3,0,1169.6,1142.5,27.1
Uttar Pradesh, Jhansi,2009,8.8,0.8,N.A.,2.7,12,8,189.7,181.9,70.5,57.6,10.3,3.5,N.A.,519.7,26.1
Uttar Pradesh, Jhansi,2010,3.2,23.6,0,1.8,1.4,26.8,214.6,142.6,155.7,0.1,30,2.2,602,541.2,60.8
Uttar Pradesh, Jyotiba Phule Nagar,2004,7.5,0,0,9.5,43.6,14.8,144.5,451.8,71,36.5,0,0,779.2,762.2,17
Uttar Pradesh, Jyotiba Phule Nagar,2005,24,19.1,26,0,0,116.6,366.5,143.5,525,0,0,0,1220.7,1151.6,69.1
Uttar Pradesh, Jyotiba Phule Nagar,2006,0,0,1,0,22.5,108,436,44.5,253.5,61,0,0,926.5,925.5,1
Uttar Pradesh, Jyotiba Phule Nagar,2007,0,137.5,65,0,36,192.5,110,211.8,112.5,15.7,0,0,881,678.5,202.5
Uttar Pradesh, Jyotiba Phule Nagar,2008,N.A.,N.A.,0,N.A.,N.A.,290.5,403,305,83,9,5.5,0,N.A.,1090.5,5.5
Uttar Pradesh, Jyotiba Phule Nagar,2009,0,12,N.A.,3.8,11.5,0,161.5,223.7,92.7,96,0.7,0,N.A.,585.4,16.5
Uttar Pradesh, Jyotiba Phule Nagar,2010,3.5,28.5,0,0,7,1.5,564.3,295.3,397.3,4,0,2,1303.4,1269.4,34
Uttar Pradesh, Kanpur City,2004,0,0,0,9.9,7.5,96,279.4,139.3,197.2,30.5,0,0,759.8,749.9,9.9
Uttar Pradesh, Kanpur City,2005,3,0,15.2,0,0.2,67.4,264.9,144.3,147.1,0,0,3,645.1,623.9,21.2
Uttar Pradesh, Kanpur City,2006,0,0,11.9,5.6,17.4,61,309,41.7,90.2,1.2,4,0.6,542.6,520.5,22.1
Uttar Pradesh, Kanpur City,2007,1.2,60.7,10.2,3.2,0,40.3,354.2,180.1,34.7,1.3,0,1.2,687.1,610.6,76.5
Uttar Pradesh, Kanpur City,2008,0,1.2,0,3.6,8.1,445.6,601.6,297,85.7,0,N.A.,0,N.A.,1438,4.8
Uttar Pradesh, Kanpur City,2009,0,6.4,1.2,0.8,27.1,21.3,104.1,170.7,134.4,110.9,6.2,4.8,587.9,568.5,19.4
Uttar Pradesh, Kanpur City,2010,0,11.3,0,0,3.5,36,218.1,94.8,133.5,7.2,17.8,0.8,523,493.1,29.9
Uttar Pradesh, Kanpur Dehat,2004,N.A.,N.A.,N.A.,4,N.A.,62.7,266,62.1,126.2,32,0,N.A.,N.A.,549,4
Uttar Pradesh, Kanpur Dehat,2005,N.A.,N.A.,N.A.,N.A.,N.A.,73.5,297.7,239.1,111.5,2,N.A.,N.A.,N.A.,723.8,0
Uttar Pradesh, Kanpur Dehat,2006,N.A.,N.A.,8,N.A.,N.A.,70.7,430.6,52.2,94.4,0,N.A.,N.A.,N.A.,647.9,8
Uttar Pradesh, Kanpur Dehat,2007,N.A.,N.A.,N.A.,N.A.,N.A.,53.5,212.5,110.5,45.7,0,N.A.,N.A.,N.A.,422.2,0
Uttar Pradesh, Kanpur Dehat,2008,N.A.,N.A.,N.A.,N.A.,2,139.7,172.3,176.5,103.1,6.4,0,0,N.A.,600,0
Uttar Pradesh, Kanpur Dehat,2009,0,0,N.A.,N.A.,16.5,27.9,66.3,166.4,82.5,141.6,7.5,6.7,N.A.,501.2,14.2
Uttar Pradesh, Kanpur Dehat,2010,0,11,0,0,18,22.7,319.3,58.4,210.2,16.7,27.5,0,683.8,645.3,38.5
Uttar Pradesh, Kheri,2004,38.5,0,0,21.8,52.6,174.2,299.3,136.5,436.5,49.2,0,0,1208.6,1148.3,60.3
Uttar Pradesh, Kheri,2005,7.1,1.6,2.4,0,32.6,52.9,319.2,252.4,147,3.2,0,2.7,821.1,807.3,13.8
Uttar Pradesh, Kheri,2006,0,0,18.2,3.2,32.8,175.8,358.4,154,50,0,0,1.6,794,771,23
Uttar Pradesh, Kheri,2007,0,44.6,16.4,0.5,9.4,113.2,391.6,282.6,163.6,1,N.A.,N.A.,N.A.,961.4,61.5
Uttar Pradesh, Kheri,2008,N.A.,N.A.,N.A.,N.A.,51.2,147.6,468.6,371.3,449.2,33.1,N.A.,0,N.A.,1521,0
Uttar Pradesh, Kheri,2009,0,0,0,0,N.A.,120.8,184,356.2,233.8,267.9,5.8,9,N.A.,1162.7,14.8
Uttar Pradesh, Kheri,2010,2.9,19.3,0.7,0,32.1,74.2,348.6,558.8,237.2,6,0,0.9,1280.7,1256.9,23.8
Uttar Pradesh, Lalitpur,2004,N.A.,N.A.,N.A.,N.A.,8,117,102.5,364,80.8,33,N.A.,N.A.,N.A.,705.3,0
Uttar Pradesh, Lalitpur,2005,N.A.,1.5,44.5,N.A.,0,110.5,529.1,167.8,164,0,0,0,N.A.,971.4,46
Uttar Pradesh, Lalitpur,2006,0,0,75,0,25.6,63.7,309.5,183.1,67.4,0,0,0,724.3,649.3,75
Uttar Pradesh, Lalitpur,2007,0,49.6,0,1,0,78.5,176.9,199.2,88.1,0,N.A.,N.A.,N.A.,542.7,50.6
Uttar Pradesh, Lalitpur,2008,N.A.,0,0,0,10.4,514.5,142.2,64,11.5,4,N.A.,N.A.,N.A.,746.6,0
Uttar Pradesh, Lalitpur,2009,26,N.A.,N.A.,N.A.,1.5,44.5,216.5,184.5,121.5,96.5,50,11.5,N.A.,665,87.5
Uttar Pradesh, Lalitpur,2010,3,9.5,0,0,0,22,322,201,119,29,47,1.5,754,693,61
Uttar Pradesh, Lucknow,2004,51.3,0,0,10,20.9,194.2,147.3,108.1,189.4,34.9,0,0.2,756.3,694.8,61.5
